"image","xmin","ymin","xmax","ymax","label"
"1826.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1826.jpg",596.0707267262638,269.62174265008224,652.8894690197287,414.88490054481906,"Player2"
"1826.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1827.jpg",647.6285064734896,343.3059371145148,666.5680872379778,361.2006900185033,"Shuttlecock"
"1827.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1827.jpg",596.0707267262638,269.62174265008224,652.8894690197287,414.88490054481906,"Player2"
"1827.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1825.jpg",647.6285064734896,342.2533215974507,669.7246840320593,364.3585847553454,"Shuttlecock"
"1825.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1825.jpg",596.0707267262638,269.62174265008224,652.8894690197287,414.88490054481906,"Player2"
"1825.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1823.jpg",647.6285064734896,347.51644736842104,663.4114904438965,365.41120027240953,"Shuttlecock"
"1823.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1823.jpg",596.0707267262638,269.62174265008224,652.8894690197287,414.88490054481906,"Player2"
"1823.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1824.jpg",643.4196786374846,346.46383185135693,664.4636251541307,365.4112002724096,"Shuttlecock"
"1824.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1824.jpg",596.0707267262638,269.62174265008224,652.8894690197287,414.88490054481906,"Player2"
"1824.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"183.jpg",423.51008592786684,275.93753212376646,512.9469790382244,379.09539473684214,"Shuttlecock"
"1830.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1830.jpg",596.0707267262638,269.62174265008224,652.8894690197287,414.88490054481906,"Player2"
"1830.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1829.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1829.jpg",596.0707267262638,269.62174265008224,652.8894690197287,414.88490054481906,"Player2"
"1829.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1831.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1831.jpg",596.0707267262638,269.62174265008224,652.8894690197287,414.88490054481906,"Player2"
"1831.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1828.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1828.jpg",596.0707267262638,269.62174265008224,652.8894690197287,414.88490054481906,"Player2"
"1828.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1832.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1832.jpg",596.0707267262638,269.62174265008224,652.8894690197287,414.88490054481906,"Player2"
"1832.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1835.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1835.jpg",596.0707267262638,269.62174265008224,652.8894690197287,414.88490054481906,"Player2"
"1835.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1836.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1836.jpg",596.0707267262638,269.62174265008224,652.8894690197287,414.88490054481906,"Player2"
"1836.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1834.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1834.jpg",596.0707267262638,269.62174265008224,652.8894690197287,414.88490054481906,"Player2"
"1834.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1833.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1833.jpg",596.0707267262638,269.62174265008224,652.8894690197287,414.88490054481906,"Player2"
"1833.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1839.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1839.jpg",596.0707267262638,269.62174265008224,652.8894690197287,414.88490054481906,"Player2"
"1839.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"184.jpg",428.77109663995066,269.62174265008224,518.2080379161529,386.4638479132401,"Shuttlecock"
"1837.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1837.jpg",596.0707267262638,269.62174265008224,652.8894690197287,414.88490054481906,"Player2"
"1837.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1838.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1838.jpg",596.0707267262638,269.62174265008224,652.8894690197287,414.88490054481906,"Player2"
"1838.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1840.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1840.jpg",596.0707267262638,269.62174265008224,652.8894690197287,414.88490054481906,"Player2"
"1840.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1844.jpg",669.724684032059,352.77962132504115,757.0571632244141,585.4112163342928,"Player1"
"1844.jpg",602.3839203144265,274.3585847553454,659.2026626078914,419.6217426500823,"Player2"
"1844.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1844.jpg",650.7851032675709,304.3585847553454,666.5680872379778,320.14805843955594,"Shuttlecock"
"1841.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1841.jpg",599.2273235203452,275.93753212376646,656.0460658138101,421.20069001850334,"Player2"
"1841.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1842.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1842.jpg",596.0707267262638,269.62174265008224,652.8894690197287,414.88490054481906,"Player2"
"1842.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1843.jpg",677.6161760172624,352.77962132504115,764.9486552096175,585.4112163342928,"Player1"
"1843.jpg",605.540517108508,274.3585847553454,662.3592594019728,419.6217426500823,"Player2"
"1843.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1845.jpg",682.3510712083846,349.621726588199,769.6835504007397,582.2533215974506,"Player1"
"1845.jpg",603.9622187114672,275.93753212376646,660.7809610049321,421.20069001850334,"Player2"
"1845.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1845.jpg",651.8372379778052,300.1480263157895,671.8290497842171,320.14805843955594,"Shuttlecock"
"1846.jpg",668.1463856350183,355.93751606188323,755.4788648273734,588.5691110711349,"Player1"
"1846.jpg",600.8056219173859,272.7796373869243,657.6243642108508,418.04279528166114,"Player2"
"1846.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1846.jpg",652.8894690197287,299.0954107987253,672.8812808261406,323.305953176398,"Shuttlecock"
"185.jpg",430.8754623921085,264.3585686934622,522.4167694204685,367.5164794921875,"Shuttlecock"
"1847.jpg",649.7328722256474,302.25330553556745,671.8290497842171,323.305953176398,"Shuttlecock"
"1847.jpg",669.724684032059,354.3585686934622,757.0571632244141,586.9901637027139,"Player1"
"1847.jpg",596.5967940813811,271.2006900185033,659.2026626078914,423.1578947368421,"Player2"
"1847.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1848.jpg",661.8331920468555,355.93751606188323,749.1656712392106,588.5691110711349,"Player1"
"1848.jpg",605.540517108508,271.2006900185033,662.3592594019728,416.4638479132401,"Player2"
"1848.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1849.jpg",659.7287299630085,351.20067395662005,755.4788648273733,583.8322689658717,"Player1"
"1849.jpg",607.1188155055486,272.7796373869243,663.9375577990135,418.04279528166114,"Player2"
"1849.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1853.jpg",653.9417000616523,344.35855263157896,674.9856465782984,363.30592105263156,"Shuttlecock"
"1853.jpg",649.20680487053,343.3059371145148,736.5392840628851,575.9375321237665,"Player1"
"1853.jpg",602.3839203144265,272.7796373869243,659.2026626078914,418.04279528166114,"Player2"
"1853.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1850.jpg",652.3634016646113,351.20067395662005,749.691738594328,583.8322689658717,"Player1"
"1850.jpg",608.6971139025893,275.93753212376646,665.5158561960542,421.20069001850334,"Player2"
"1850.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1851.jpg",650.7851032675708,355.93751606188323,751.2700369913688,588.5691110711349,"Player1"
"1851.jpg",599.7533908754624,266.46384791324016,667.6202219482121,426.3157894736843,"Player2"
"1851.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1852.jpg",656.0460658138102,333.8322529039885,674.9856465782984,351.727005807977,"Shuttlecock"
"1852.jpg",652.3634016646113,351.20067395662005,741.8002466091245,583.8322689658718,"Player1"
"1852.jpg",596.0707267262638,269.62174265008224,670.7768187422935,414.88490054481906,"Player2"
"1852.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1854.jpg",656.0460658138102,354.88490054481906,674.9856465782984,372.77960526315786,"Shuttlecock"
"1854.jpg",638.1587160912451,348.04277921977797,741.8002466091245,580.6743742290296,"Player1"
"1854.jpg",607.1188155055486,268.0427952816612,663.9375577990135,413.305953176398,"Player2"
"1854.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1856.jpg",628.6889257090011,332.25330553556745,740.2219482120838,564.8849005448191,"Player1"
"1856.jpg",611.8537106966706,271.2006900185033,668.6724529901355,416.4638479132401,"Player2"
"1856.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1857.jpg",630.2672241060418,329.0954107987253,738.6436498150432,561.727005807977,"Player1"
"1857.jpg",611.8537106966706,280.6743742290296,668.6724529901355,425.93753212376646,"Player2"
"1857.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1858.jpg",636.5804176942045,336.99014764083057,723.9128968865596,569.6217426500822,"Player1"
"1858.jpg",608.6971139025893,277.5164794921875,665.5158561960542,422.7796373869244,"Player2"
"1858.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1855.jpg",638.1587160912451,336.99014764083057,738.6436498150431,569.6217426500823,"Player1"
"1855.jpg",605.540517108508,271.2006900185033,662.3592594019728,416.4638479132401,"Player2"
"1855.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1859.jpg",625.5323289149197,341.72698974609375,730.7521578298398,565.2631578947369,"Player1"
"1859.jpg",608.6971139025893,279.0954268606085,672.3551171393342,424.35858475534536,"Player2"
"1859.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1862.jpg",619.2191353267569,351.20067395662005,706.551614519112,583.8322689658717,"Player1"
"1862.jpg",613.4320090937114,296.46384791324016,670.2507513871763,441.727005807977,"Player2"
"1862.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1861.jpg",631.8455225030824,352.77962132504115,719.1780016954375,585.4112163342928,"Player1"
"1861.jpg",611.8537106966706,290.14805843955594,668.6724529901355,435.4112163342928,"Player2"
"1861.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"186.jpg",427.71886559802715,262.2532894736842,519.2601726263872,371.72698974609375,"Shuttlecock"
"1860.jpg",630.2672241060418,346.46383185135693,717.5997032983969,579.0954268606085,"Player1"
"1860.jpg",607.1188155055486,280.6743742290296,663.9375577990135,425.93753212376646,"Player2"
"1860.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1863.jpg",619.2191353267569,351.20067395662005,706.551614519112,558.9473684210527,"Player1"
"1863.jpg",610.27541229963,293.305953176398,667.0941545930949,438.5691110711349,"Player2"
"1863.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1867.jpg",609.7493449445128,343.3059371145148,697.0818241368679,575.9375321237665,"Player1"
"1867.jpg",611.8537106966706,277.5164794921875,668.6724529901355,422.7796373869244,"Player2"
"1867.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1865.jpg",622.3757321208383,341.72698974609375,709.7082113131934,574.3585847553454,"Player1"
"1865.jpg",615.0103074907521,291.727005807977,671.829049784217,436.99016370271386,"Player2"
"1865.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1866.jpg",614.4842401356349,344.8848844829359,701.81671932799,577.5164794921875,"Player1"
"1866.jpg",611.8537106966706,280.6743742290296,668.6724529901355,425.93753212376646,"Player2"
"1866.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1864.jpg",609.7493449445128,338.56909500925167,697.0818241368679,571.2006900185033,"Player1"
"1864.jpg",613.4320090937114,288.5691110711349,670.2507513871763,433.8322689658718,"Player2"
"1864.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1868.jpg",603.43615135635,344.8848844829359,690.7686305487051,577.5164794921875,"Player1"
"1868.jpg",608.6971139025893,282.2533215974507,665.5158561960542,427.5164794921875,"Player2"
"1868.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1869.jpg",606.5927481504314,341.72698974609375,693.9252273427865,574.3585847553454,"Player1"
"1869.jpg",611.8537106966706,286.9901637027138,668.6724529901355,432.2533215974506,"Player2"
"1869.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1870.jpg",593.9663609741059,340.1480423776727,681.298840166461,572.7796373869244,"Player1"
"1870.jpg",605.540517108508,274.3585847553454,662.3592594019728,419.6217426500823,"Player2"
"1870.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1871.jpg",595.5446593711465,341.72698974609375,682.8771385635016,574.3585847553454,"Player1"
"1871.jpg",610.2754122996299,293.30595317639796,667.0941545930948,438.5691110711348,"Player2"
"1871.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"187.jpg",437.1886559802713,263.305953176398,515.0514411220715,368.56909500925167,"Shuttlecock"
"1872.jpg",598.701256165228,335.41120027240953,686.033735357583,568.0427952816611,"Player1"
"1872.jpg",603.9622187114672,285.41121633429276,660.7809610049321,430.6743742290296,"Player2"
"1872.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1875.jpg",601.8578529593093,336.99014764083057,689.1903321516644,569.6217426500822,"Player1"
"1875.jpg",608.6971139025893,282.2533215974507,665.5158561960542,427.5164794921875,"Player2"
"1875.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1873.jpg",597.1229577681875,318.04277921977797,616.0625385326757,334.88486842105266,"Shuttlecock"
"1873.jpg",603.43615135635,346.46383185135693,690.7686305487051,579.0954268606085,"Player1"
"1873.jpg",608.6971139025893,290.14805843955594,665.5158561960542,435.4112163342928,"Player2"
"1873.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1874.jpg",591.861898890259,325.4111842105263,613.9580764488287,340.1480423776727,"Shuttlecock"
"1874.jpg",608.1710465474721,336.99014764083057,695.5035257398272,569.6217426500822,"Player1"
"1874.jpg",605.540517108508,288.5691110711349,662.3592594019728,433.8322689658718,"Player2"
"1874.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1876.jpg",587.6531673859433,339.09542686060854,609.749344944513,358.04279528166114,"Shuttlecock"
"1876.jpg",603.43615135635,340.1480423776727,690.7686305487051,572.7796373869244,"Player1"
"1876.jpg",608.6971139025893,304.3585847553454,665.5158561960542,449.6217426500823,"Player2"
"1876.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1877.jpg",590.8097641800247,335.93753212376646,609.7493449445129,353.83223684210526,"Shuttlecock"
"1877.jpg",600.2795545622687,340.1480423776727,687.6120337546238,572.7796373869244,"Player1"
"1877.jpg",602.3839203144265,299.62174265008224,659.2026626078914,444.88490054481906,"Player2"
"1877.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"188.jpg",425.6144998458693,267.51646343030427,526.6255972564735,367.5164794921875,"Shuttlecock"
"1878.jpg",601.8578529593093,340.1480423776727,689.1903321516644,572.7796373869244,"Player1"
"1878.jpg",605.540517108508,305.93753212376646,662.3592594019728,451.20069001850334,"Player2"
"1878.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1880.jpg",597.1229577681875,303.30592105263156,621.323501078915,324.35856869346213,"Shuttlecock"
"1880.jpg",601.8578529593092,355.93751606188323,689.1903321516643,573.1578947368421,"Player1"
"1880.jpg",611.8537106966706,307.5164794921875,668.6724529901355,445.2631578947369,"Player2"
"1880.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1881.jpg",605.540517108508,305.41120027240953,623.4278668310727,321.20067395662005,"Shuttlecock"
"1881.jpg",600.2795545622687,355.93751606188323,687.6120337546238,588.5691110711349,"Player1"
"1881.jpg",607.1188155055486,307.5164794921875,663.9375577990135,412.10526315789474,"Player2"
"1881.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1879.jpg",597.1229577681875,314.8848844829359,617.11467324291,330.6743581671464,"Shuttlecock"
"1879.jpg",600.2795545622687,346.46383185135693,687.6120337546238,579.0954268606085,"Player1"
"1879.jpg",608.6971139025893,301.2006900185033,665.5158561960542,446.4638479132401,"Player2"
"1879.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1883.jpg",595.5446593711465,368.56909500925167,682.8771385635016,576.3157894736843,"Player1"
"1883.jpg",602.3839203144266,304.3585847553454,659.2026626078915,427.8947368421053,"Player2"
"1883.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1883.jpg",610.8014796547473,294.88490054481906,632.897657213317,314.88488448293583,"Shuttlecock"
"1882.jpg",606.5927481504316,298.0427952816612,625.5323289149198,316.99016370271386,"Shuttlecock"
"1882.jpg",595.5446593711465,359.0954107987253,682.8771385635016,591.727005807977,"Player1"
"1882.jpg",605.540517108508,305.93753212376646,662.3592594019728,416.8421052631579,"Player2"
"1882.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1884.jpg",610.8014796547473,291.727005807977,631.8455225030826,311.72698974609375,"Shuttlecock"
"1884.jpg",595.5446593711465,368.56909500925167,682.8771385635016,576.3157894736843,"Player1"
"1884.jpg",610.27541229963,299.62174265008224,667.0941545930949,423.1578947368421,"Player2"
"1884.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1885.jpg",611.8537106966708,295.93751606188323,633.9498882552405,312.7796052631579,"Shuttlecock"
"1885.jpg",605.0144497533906,366.99014764083057,692.3469289457457,574.7368421052631,"Player1"
"1885.jpg",610.27541229963,299.62174265008224,667.0941545930949,423.1578947368421,"Player2"
"1885.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1886.jpg",616.0625385326757,298.0427952816612,635.002119297164,314.8848844829359,"Shuttlecock"
"1886.jpg",595.5446593711465,368.56909500925167,682.8771385635016,576.3157894736843,"Player1"
"1886.jpg",610.27541229963,299.62174265008224,667.0941545930949,423.1578947368421,"Player2"
"1886.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1888.jpg",620.2712700369914,305.41120027240953,631.8455225030826,316.9901637027138,"Shuttlecock"
"1888.jpg",605.0144497533906,360.6743581671464,692.3469289457457,568.421052631579,"Player1"
"1888.jpg",610.27541229963,299.62174265008224,667.0941545930949,423.1578947368421,"Player2"
"1888.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1889.jpg",622.3757321208385,310.67437422902964,633.9498882552405,323.3059531763981,"Shuttlecock"
"1889.jpg",601.3316892725031,360.6743581671464,697.0818241368678,568.421052631579,"Player1"
"1889.jpg",610.27541229963,299.62174265008224,667.0941545930949,423.1578947368421,"Player2"
"1889.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1887.jpg",617.11467324291,302.25330553556745,632.897657213317,313.8322689658717,"Shuttlecock"
"1887.jpg",601.8578529593092,357.51646343030427,689.1903321516643,565.2631578947369,"Player1"
"1887.jpg",610.27541229963,299.62174265008224,667.0941545930949,423.1578947368421,"Player2"
"1887.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"189.jpg",437.1886559802713,272.7796373869243,517.1558068742294,369.6217105263158,"Shuttlecock"
"1890.jpg",620.2712700369914,313.8322689658717,641.3153128853268,333.8322529039885,"Shuttlecock"
"1890.jpg",608.171046547472,355.93751606188323,695.5035257398271,563.6842105263158,"Player1"
"1890.jpg",610.27541229963,299.62174265008224,667.0941545930949,423.1578947368421,"Player2"
"1890.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1894.jpg",625.5323289149198,346.46383185135693,644.4719096794081,365.4112002724096,"Shuttlecock"
"1894.jpg",614.4842401356348,355.93751606188323,701.8167193279899,563.6842105263158,"Player1"
"1894.jpg",616.5886058877927,301.2006900185033,673.4073481812576,424.7368421052631,"Player2"
"1894.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1891.jpg",623.4278668310727,316.9901637027138,644.4719096794081,332.7796373869243,"Shuttlecock"
"1891.jpg",614.4842401356348,360.6743581671464,701.8167193279899,568.421052631579,"Player1"
"1891.jpg",610.27541229963,299.62174265008224,667.0941545930949,423.1578947368421,"Player2"
"1891.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1892.jpg",614.4842401356348,355.93751606188323,701.8167193279899,563.6842105263158,"Player1"
"1892.jpg",616.5886058877927,301.2006900185033,673.4073481812576,424.7368421052631,"Player2"
"1892.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1893.jpg",627.6366946670777,339.09542686060854,644.4719096794081,354.88490054481906,"Shuttlecock"
"1893.jpg",614.4842401356348,355.93751606188323,701.8167193279899,563.6842105263158,"Player1"
"1893.jpg",616.5886058877927,301.2006900185033,673.4073481812576,424.7368421052631,"Player2"
"1893.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1895.jpg",625.5323289149198,359.0954107987253,640.2630818434031,373.8322689658717,"Shuttlecock"
"1895.jpg",614.4842401356348,355.93751606188323,701.8167193279899,563.6842105263158,"Player1"
"1895.jpg",616.5886058877927,301.2006900185033,673.4073481812576,424.7368421052631,"Player2"
"1895.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1896.jpg",622.3757321208385,403.3059371145148,637.1064850493219,415.93751606188323,"Shuttlecock"
"1896.jpg",614.4842401356348,355.93751606188323,701.8167193279899,563.6842105263158,"Player1"
"1896.jpg",616.5886058877927,301.2006900185033,673.4073481812576,424.7368421052631,"Player2"
"1896.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1898.jpg",614.4842401356348,355.93751606188323,701.8167193279899,563.6842105263158,"Player1"
"1898.jpg",616.5886058877927,301.2006900185033,673.4073481812576,424.7368421052631,"Player2"
"1898.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1899.jpg",614.4842401356348,355.93751606188323,701.8167193279899,563.6842105263158,"Player1"
"1899.jpg",616.5886058877927,301.2006900185033,673.4073481812576,424.7368421052631,"Player2"
"1899.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1897.jpg",626.5844636251542,389.62174265008224,642.3674475955611,406.46383185135693,"Shuttlecock"
"1897.jpg",614.4842401356348,355.93751606188323,701.8167193279899,563.6842105263158,"Player1"
"1897.jpg",616.5886058877927,301.2006900185033,673.4073481812576,424.7368421052631,"Player2"
"1897.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"19.jpg",703.3950177250308,361.2006900185033,801.2495183415537,563.305953176398,"Player1"
"19.jpg",610.8014796547473,266.9901315789474,684.4554369605426,401.72698974609375,"Player2"
"19.jpg",636.0542540073983,314.8848844829359,652.8894690197287,327.5164634303043,"Shuttlecock"
"190.jpg",434.0320591861899,270.6743581671464,522.4167694204685,371.72698974609375,"Shuttlecock"
"1902.jpg",658.150431565968,125.41120027240954,679.1944744143034,151.72697368421052,"Shuttlecock"
"1902.jpg",635.0021192971637,354.3585686934622,722.3345984895188,562.1052631578948,"Player1"
"1902.jpg",632.3715898581996,304.35858475534536,689.1903321516645,427.8947368421052,"Player2"
"1902.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1900.jpg",646.5762754315659,203.30595317639802,672.8812808261405,240.14802631578948,"Shuttlecock"
"1900.jpg",614.4842401356348,355.93751606188323,701.8167193279899,563.6842105263158,"Player1"
"1900.jpg",616.5886058877927,301.2006900185033,673.4073481812576,424.7368421052631,"Player2"
"1900.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1901.jpg",654.9938347718866,162.25329750462583,677.0900123304563,188.56909500925167,"Shuttlecock"
"1901.jpg",614.4842401356348,355.93751606188323,701.8167193279899,563.6842105263158,"Player1"
"1901.jpg",616.5886058877927,301.2006900185033,673.4073481812576,424.7368421052631,"Player2"
"1901.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1903.jpg",664.4636251541307,95.93750803094161,684.4554369605426,119.09541079872534,"Shuttlecock"
"1903.jpg",614.4842401356348,355.93751606188323,701.8167193279899,563.6842105263158,"Player1"
"1903.jpg",630.7932914611589,299.6217426500822,687.6120337546238,423.1578947368421,"Player2"
"1903.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1907.jpg",679.1944744143034,18.042779219777962,694.9774583847103,39.095402767783725,"Shuttlecock"
"1907.jpg",630.2672241060419,340.14804237767265,716.5474722564735,525.4112163342927,"Player1"
"1907.jpg",634.4759556103575,282.77960526315786,696.0295930949445,426.9901476408306,"Player2"
"1907.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1905.jpg",669.7246840320591,48.56908697831003,692.8729963008631,72.77960526315789,"Shuttlecock"
"1905.jpg",622.3757321208382,349.621726588199,709.7082113131933,557.3684210526316,"Player1"
"1905.jpg",625.0061652281134,299.6217426500821,693.9252273427865,423.15789473684197,"Player2"
"1905.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1906.jpg",671.829049784217,31.726973684210527,691.8208615906289,53.83223684210526,"Shuttlecock"
"1906.jpg",630.2672241060417,343.3059371145148,717.5997032983968,551.0526315789474,"Player1"
"1906.jpg",635.528186652281,296.4638479132401,692.3469289457458,420,"Player2"
"1906.jpg",359.3259671701603,332.7796373869243,921.2001965166461,409.621726588199,"Net"
"1904.jpg",666.5680872379778,71.72698974609375,686.5598027127004,99.09540276778372,"Shuttlecock"
"1904.jpg",627.1106273119602,346.46383185135693,714.4431065043153,554.2105263157895,"Player1"
